OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,longitude,latitude,session_source_key
35,1834621,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,KSN1,,1477182300000,,nan,nan,nan,nan,nan,,,RMCC,nan,nan,nan,,,WALKERS,,WF,FI,nan,nan,nan,nan,{893E5C22-E056-4EAF-9459-A74966F6E923},nan,0,0.0,0.0,0,1.0,0.0,nan,1,000242,nan,nan,,Sheridan,,31161,,SDPRA,,BIA,Federal,,,,,nan,,RM60,BIA,SDPRA,US-NE,,,,,nan,2016-SDPRA-000242,No Decision,nan,,nan,1477236474947,1477236504777,0,,,{893E5C22-E056-4EAF-9459-A74966F6E923},6c43cab5-45bb-400c-8df3-7ccad59948fe,,-102.55499999999996,43.00000000000006,nifc_wildfire_incidents
36,19711991,,DEFAULT,nan,nan,ics209,175.0,nan,NCNCSC,50000.0,,,,,Active,Flanking,,,Human,,,,,1621182600000,Type 4 Incident,nan,0.0,100.0,0.0,0.0,,,SACC,1621213200000.0,1621182600000.0,1621213200000.0,F,Type 4 IC,Brown Road,"4 miles SE of Red Springs, off Hwy 211 in Panther Bay",WF,FI,nan,nan,nan,nan,{E700DE55-DD73-4628-9936-72E319D8E071},nan,0,nan,nan,0,nan,nan,0.0,1,210019,100.0,100.0,Red Springs,Robeson,NCNCC,37155,,,,Private,Private,,,,,nan,,SA33,DFR,NCNCS,US-NC,,,Southern Rough,,35.0,2021-NCNCS-210019,No Decision,nan,,nan,1621265830947,1654018138450,0,,,{E700DE55-DD73-4628-9936-72E319D8E071},6d978793-1bcd-432d-af3d-18dc1382cb5a,,-79.112167,34.753333,nifc_wildfire_incidents
37,3275795,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Undetermined,,,,,1499804619000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-205256,,WF,FI,33.85379028,-118.15991211,nan,nan,{DE178808-A89B-427B-8DFF-B7A369311482},nan,0,nan,nan,0,nan,nan,nan,1,205256,nan,nan,,Los Angeles,,06037,,,,,,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2017-CALAC-205256,No Decision,nan,,nan,1499805001263,1499805001263,0,,,{DE178808-A89B-427B-8DFF-B7A369311482},ec7006f0-0f1e-4545-bfe0-523e8174669e,,-118.15991211,33.853790280000055,nifc_wildfire_incidents
38,7493583,,DEFAULT,nan,nan,wildcad,nan,nan,CODRC,nan,,,,,,,,,Unknown,,,,,1575906229000,,nan,nan,nan,nan,nan,,,RMCC,nan,nan,nan,,,Cow Canyon Piles RX,,RX,FI,37.73961,-108.6924,nan,nan,{563A054A-E396-48ED-9F00-2E15F616A3DE},nan,0,0.0,0.0,0,0.0,0.0,nan,1,001071,nan,nan,,Dolores,CODRC,08033,FS,COSJF,,,,,,,,nan,,RM37,FS,COSJF,US-CO,,,,,nan,2019-COSJF-001071,No Decision,nan,,nan,1575906286367,1575907701263,0,,,{563A054A-E396-48ED-9F00-2E15F616A3DE},05cab10b-9e6f-44b2-8533-eb7ccc66fe9b,,-108.69239999999996,37.73961000000003,nifc_wildfire_incidents
39,23488791,,DEFAULT,nan,nan,lacocad,nan,0.01,CALACC,nan,,,,,,,,,Undetermined,,,,,1645660545000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-066741,,WF,FI,34.23308,-118.29404,nan,nan,{CC306285-F43C-45F2-91A7-2225006691CC},nan,0,nan,nan,0,nan,nan,nan,1,066741,nan,nan,,Los Angeles,CALACC,06037,,,,OthLoc,Other,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2022-CALAC-066741,No Decision,nan,,nan,1645660849387,1645660849387,0,,,{CC306285-F43C-45F2-91A7-2225006691CC},14778eaa-f6da-45db-9f4d-eebe4f4cfb9c,,-118.29403999999994,34.23308000000003,nifc_wildfire_incidents
40,1666577,,DEFAULT,nan,nan,firecode,516.0,nan,,1450000.0,,,,,Minimal,Smoldering,,,Undetermined,,,KNT5,,1472232600000,Type 3 Incident,nan,nan,100.0,nan,nan,,,OSCC,1472432400000.0,1472389200000.0,1472432400000.0,F,Type 3 IC,RANGE,Wildfire,WF,FI,nan,nan,nan,nan,{7A6274C0-CA8E-4EE5-85FF-D7E7774F1568},nan,0,1.0,0.0,0,0.0,0.0,nan,1,032270,99.0,nan,,Kern,,06029,,CAKRN,,,,Mt. Diablo,,,30E,26.0,315,SC03,C&L,CAKRN,US-CA,,,Tall Grass (2.5 feet),Brush (2 feet),70.0,2016-CAKRN-032270,No Decision,nan,,nan,1472262532650,1472430532780,0,,,{7A6274C0-CA8E-4EE5-85FF-D7E7774F1568},a6913e09-dcfd-4043-8912-699511e9dc0c,,-118.72499999999997,35.20166670000003,nifc_wildfire_incidents
41,10329580,,DEFAULT,nan,nan,cfcad,nan,0.1,CAGVCC,nan,,,,,,,,,Unknown,,,,,1593628116000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,OAKS,,WF,FI,39.253217,-121.197349,nan,nan,{0AEE0753-EAF3-4E2F-9EAB-544F59C145A4},nan,0,nan,nan,0,nan,nan,nan,1,014415,nan,nan,,Nevada,CAGVCC,06057,,,,Private,Private,,,,,nan,,NC05,,CANEU,US-CA,,,,,nan,2020-CANEU-014415,No Decision,nan,,nan,1593628121960,1593628233093,0,,,{0AEE0753-EAF3-4E2F-9EAB-544F59C145A4},5422a9e3-7f58-4f49-999f-818a81c12236,,-121.19734899999996,39.25321700000006,nifc_wildfire_incidents
42,3907968,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,LMM3,,1521671400000,,nan,nan,nan,nan,nan,,,SACC,nan,nan,nan,,,DOC RIDER ROAD FIRE,,WF,FI,nan,nan,nan,nan,{FAF41F0A-0781-445E-AFD5-A340F1C32477},nan,0,0.0,0.0,0,0.0,0.0,nan,1,018001,nan,nan,,Charlton,,13049,,GAOKR,,USFWS,Federal,,,,,nan,,SA42,FWS,GAOKR,US-GA,,,,,nan,2018-GAOKR-018001,No Decision,nan,,nan,1521731885903,1521731931593,0,,,{FAF41F0A-0781-445E-AFD5-A340F1C32477},6131c9cd-58ae-46b5-ab81-fea9ee2aa424,,-82.08888888999996,30.738888890000055,nifc_wildfire_incidents
43,3396831,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,K838,,1502048220000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,W-1,,WF,FI,nan,nan,nan,nan,{A4E96162-1A6A-41C8-9BCA-75953982A82D},nan,0,1.0,0.0,0,0.0,0.0,nan,1,004568,nan,nan,,Lassen,,06035,,,,,,,,,,nan,,NC08,BLM,CANOD,US-CA,,,,,nan,2017-CANOD-004568,No Decision,nan,,nan,1502069911167,1502069911167,0,,,{A4E96162-1A6A-41C8-9BCA-75953982A82D},792d84e9-a7dd-456b-939b-40a0104305cb,,-120.38277777999996,41.00583333000003,nifc_wildfire_incidents
44,9231980,,DEFAULT,nan,nan,IROC,nan,nan,CASCCC,nan,,,,,,,,,,,,,,1591178340000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,JAMES,,WF,FI,nan,nan,nan,nan,{9AC2BE17-3659-4321-BCE6-CBA7359AB4E5},nan,0,nan,nan,0,nan,nan,nan,1,003760,nan,nan,,Contra Costa,CASCCC,06013,,,,Private,Private,,,,,nan,,NC03B,,CASCU,US-CA,,,,,nan,2020-CASCU-003760,No Decision,nan,,nan,1591180488680,1591180769997,0,,,{9AC2BE17-3659-4321-BCE6-CBA7359AB4E5},4e5f4a82-18ef-4e39-b7a6-8d3eb251dbd5,,-121.85277779999996,37.98694440000003,nifc_wildfire_incidents
45,5178369,,DEFAULT,nan,nan,wildcad,24.0,24.0,IDCDC,nan,,,,,,,,,Unknown,,,,,1539706851000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,D6 Rx South Grouse,,RX,FI,48.17274,-116.4793,nan,nan,{BED41219-48C6-4384-AF15-CB7E4F9F43D2},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000791,nan,nan,,Bonner,IDCDC,16017,FS,IDIPF,,,,,,,,nan,,NR01,FS,IDIPF,US-ID,,,,,nan,2018-IDIPF-000791,No Decision,nan,,nan,1539790558940,1539790558940,0,,,{BED41219-48C6-4384-AF15-CB7E4F9F43D2},9174e5cd-e3c2-44a0-8c2d-87b7eb2850c8,,-116.47929999999997,48.17274000000003,nifc_wildfire_incidents
46,5799169,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1551114912000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-060233,,WF,FI,33.92958,-118.3439,nan,nan,{3FFD4C94-7AF7-45B9-B6AD-986F95900C10},nan,0,nan,nan,0,nan,nan,nan,1,060233,nan,nan,,Los Angeles,CALACC,06037,C&L,CALAC,,,,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2019-CALAC-060233,No Decision,nan,,nan,1551144002883,1551144002883,0,,,{3FFD4C94-7AF7-45B9-B6AD-986F95900C10},2ae277d1-2539-4547-9156-b8b9e5676e8c,,-118.34389999999996,33.929580000000044,nifc_wildfire_incidents
47,10395580,,DEFAULT,nan,nan,wildcad,0.25,0.1,COFTC,nan,,,,,,,,,Unknown,,,,,1593730267000,,nan,nan,nan,nan,nan,,,RMCC,nan,nan,nan,,,Quartz,,WF,FI,40.21198,-105.2746,nan,nan,{7D2967FF-A105-4AD1-A106-83F366AFDEB7},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000333,nan,nan,,Boulder,COFTC,08013,,,,Private,Private,,,,,nan,,RM23,C&L,COBLX,US-CO,,,,,nan,2020-COBLX-000333,No Decision,nan,,nan,1593737951500,1593741206690,0,,,{7D2967FF-A105-4AD1-A106-83F366AFDEB7},b628eb43-961b-4c55-821d-3cba52809dee,,-105.28139999999996,40.19855000000007,nifc_wildfire_incidents
48,11512781,,DEFAULT,nan,nan,wildcad,0.25,0.3,IDGVC,nan,,,,,,,,,Human,,,NA23,,1595530380000,,nan,nan,nan,nan,nan,PN,1502,NRCC,nan,nan,nan,,,School House,,WF,FI,45.9035,-116.2647,0.25,nan,{48933D69-4737-4738-8CE4-9C25C226C7DC},nan,0,1.0,0.0,0,0.0,0.0,nan,1,000295,nan,nan,,Idaho,IDGVC,16049,,,,Private,Private,,,,,nan,,NR05,C&L,IDLG49,US-ID,,,,,nan,2020-IDLG49-000295,No Decision,nan,,nan,1595532289800,1595695426087,0,,,{48933D69-4737-4738-8CE4-9C25C226C7DC},91c9306a-1d65-400e-95e3-9898f9af4f06,,-116.26469999999996,45.903500000000065,nifc_wildfire_incidents
49,11292382,,DEFAULT,nan,nan,cfcad,nan,0.1,CAMECC,nan,,,,,,,,,Unknown,,,,,1595233860000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,HILL,,WF,FI,39.076217,-123.177183,nan,nan,{40DCBAAE-FE6B-401C-9283-A2627AE2A216},nan,0,nan,nan,0,nan,nan,nan,1,008326,nan,nan,,Mendocino,CAMECC,06045,,,,Private,Private,,,,,nan,,NC02,,CAMEU,US-CA,,,,,nan,2020-CAMEU-008326,No Decision,nan,,nan,1595234853887,1595239746653,0,,,{40DCBAAE-FE6B-401C-9283-A2627AE2A216},049401ef-aba9-434b-aded-18ff3d9ed402,,-123.17718299999996,39.07621700000004,nifc_wildfire_incidents
50,1261474,,DEFAULT,nan,nan,wildcad,0.3,0.1,MNRLA,nan,,,,,,,,,Undetermined,,,J8D5,,1461352380000,,nan,nan,nan,nan,nan,,,EACC,nan,nan,nan,,,RL 253,,WF,FI,47.873699,-95.016998,nan,nan,{EA36DFE3-8EBA-4F9C-BA09-30736579186E},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000342,nan,nan,,Beltrami,,27007,,MNRLA,,BIA,Federal,,,,,nan,,EA01,,MNRLA,US-MN,,,,,nan,2016-MNRLA-000342,No Decision,nan,,nan,1461352675903,1477855563010,0,,,{EA36DFE3-8EBA-4F9C-BA09-30736579186E},d6d1a600-0036-4680-b7f9-23ff9d66b19a,,-95.01699799999994,47.873699000000045,nifc_wildfire_incidents
51,7686774,,DEFAULT,nan,nan,wildcad,nan,nan,NVCNC,nan,,,,,,,,,Unknown,,,,,1581359648000,,nan,nan,nan,nan,nan,,,GBCC,nan,nan,nan,,,Railroad Valley Prescribed Burn,,RX,FI,38.57508,-115.6484,nan,nan,{B4C70302-ACA4-4053-9C2C-53701D272D6D},nan,0,0.0,0.0,0,0.0,0.0,nan,1,020019,nan,nan,,Nye,NVCNC,32023,BLM,NVBMD,,,,,,,,nan,,GB13,BLM,NVBMD,US-NV,,,,,nan,2020-NVBMD-020019,No Decision,nan,,nan,1581359680600,1582646104210,0,,,{B4C70302-ACA4-4053-9C2C-53701D272D6D},1d4e2e34-5010-4e72-91c9-89b61a1171d4,,-115.7394,38.53633000000008,nifc_wildfire_incidents
52,19393989,,DEFAULT,nan,nan,IROC,nan,nan,CAGVCC,nan,,,,,,,,,,,,,,1618872600000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,River,,WF,FI,nan,nan,nan,nan,{DC1D7829-4C6F-42C7-919C-72FA879815EF},nan,0,nan,nan,0,nan,nan,nan,1,009789,nan,nan,,Sutter,CAGVCC,06101,,,,Private,Private,,,,,nan,,NC05,,CANEU,US-CA,,,,,nan,2021-CANEU-009789,No Decision,nan,,nan,1618957566683,1618960725527,0,,,{DC1D7829-4C6F-42C7-919C-72FA879815EF},63622190-838b-46b6-9b9d-f309d627aaba,,-121.59388889999995,38.89416670000003,nifc_wildfire_incidents
53,21045989,,DEFAULT,nan,nan,cfcad,nan,0.1,CALNCC,nan,,,,,,,,,Undetermined,,,,,1629065347000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,CLOVER FLAT LANDFILL CALISTOGA_SOUTH,,WF,FI,38.580588,-122.527887,nan,nan,{39577805-2C5D-4849-89FF-F056BF304A19},nan,0,0.0,0.0,0,0.0,0.0,nan,1,014351,nan,nan,,Napa,CALNCC,06055,,,,Private,Private,,,,,nan,,NC02,,CALNU,US-CA,,,,,nan,2021-CALNU-014351,No Decision,nan,,nan,1629072197953,1629072197953,0,,,{39577805-2C5D-4849-89FF-F056BF304A19},77b0ec8d-0d21-4cb7-add3-9e2122dbdf18,,-122.52788699999996,38.580588000000034,nifc_wildfire_incidents
54,1513378,,DEFAULT,nan,nan,ics209,1300.0,nan,,5000.0,,,,,Minimal,Smoldering,Creeping,,Natural,,,,,1469214000000,Type 4 Incident,nan,nan,100.0,nan,nan,,,SWCC,1469412000000.0,1469361600000.0,1469412000000.0,F,Type 4 IC,Corazon Peak,,WF,FI,nan,nan,nan,nan,{2CBB9F56-BC97-4B6E-A4EB-02BDDAC27AEF},nan,0,nan,nan,0,nan,nan,nan,1,004024,100.0,nan,Trementina,San Miguel,,35047,,NMN4S,,,,,,,,nan,,SW13,SF,NMN4S,US-NM,,,Short Grass (1 foot),Brush (2 feet),11.0,2016-NMN4S-004024,No Decision,nan,,nan,1469468475250,1469468475250,0,,,{2CBB9F56-BC97-4B6E-A4EB-02BDDAC27AEF},c73f4c96-5eae-4670-ba3b-7c28e29c8c53,,-104.65833329999998,35.47083330000004,nifc_wildfire_incidents
55,23827289,,DEFAULT,nan,nan,firecode,nan,nan,NDNDC,nan,,,,,,,,,,,,PJV4,,1648771200000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,CHERRY,,WF,FI,nan,nan,nan,nan,{9B6FB813-4A1B-4B3F-992B-BAB28B078AF2},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000005,nan,nan,,Benson,NDNDC,38005,BIA,NDFTA,,BIA,Federal,,,,,nan,,NR17,BIA,NDFTA,US-ND,,,,,nan,2022-NDFTA-000005,No Decision,nan,,nan,1649078545093,1649078545093,0,,,{C8FB5A78-4A49-4FF2-BA4A-5A1C9C5999BA},3288a59b-e821-464a-8a4a-24f387bb2c77,,-98.87055556,47.9825,nifc_wildfire_incidents
56,23830723,,DEFAULT,nan,nan,INFORM_Mobile,nan,nan,NHNEC,nan,,,,,,,,,Human,Other causes,,,,1650900600000,,nan,nan,nan,nan,nan,,,EACC,nan,nan,nan,,,"Nantucket Land Bank Units 3E, 3B, 3F",,RX,FI,nan,nan,nan,nan,{5F9BD41E-1E7C-441D-990A-A5D24187D9F7},nan,0,nan,nan,0,nan,nan,nan,1,NLB-RX0101,nan,nan,,Nantucket,NHNEC,25019,,,,OthLoc,Other,,,,,nan,,EA23,FFC,MAMAS,US-MA,,,,,nan,2022-MAMAS-NLB-RX0101,No Decision,nan,,nan,1650907848810,1650907848810,0,,,{2D52A827-D7E4-4DBF-8367-2D819EADFDFA},66dc103b-4bd3-4f8a-911c-d594ba6bfc45,,-70.16351883,41.26472093,nifc_wildfire_incidents
57,1398497,,DEFAULT,nan,nan,firebeans,0.1,0.0,AKYTDC,0.0,,,,,,,,,Natural,,,KB37,,1466886118000,,nan,nan,nan,nan,nan,,,AKCC,nan,nan,nan,,,False Alarm 9,,WF,FI,67.61667,-144.25,nan,nan,{A22F62A6-32FD-4690-B843-D1F7B76D5BB6},nan,0,1.0,nan,0,0.0,0.0,nan,1,000303,nan,nan,,Yukon-Koyukuk,,02290,,AKARR,,USFWS,Federal,,,,,nan,,AK02,BLM,AKUYD,US-AK,,,,,nan,2016-AKUYD-000303,No Decision,nan,,nan,1466886888550,1470699385977,0,,,{A22F62A6-32FD-4690-B843-D1F7B76D5BB6},c2e620f8-6951-42c3-8aa9-ab1334f2f1d8,,-144.24999999999997,67.61667000000006,nifc_wildfire_incidents
58,6411176,,DEFAULT,nan,nan,firecode,nan,nan,CAYICC,nan,,,,,,,,,,,,MD4K,,1562536080000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,GULCH,,WF,FI,nan,nan,nan,nan,{92E4168D-61C2-4633-9C06-B3149CD72281},nan,0,1.0,0.0,0,1.0,0.0,nan,1,005167,nan,nan,,Siskiyou,CAYICC,06093,,CASKU,,,,,,,,nan,,NC04,,CASKU,US-CA,,,,,nan,2019-CASKU-005167,No Decision,nan,,nan,1562536234723,1562536234723,0,,,{92E4168D-61C2-4633-9C06-B3149CD72281},aa3839ca-ab6b-4294-8873-c5555d3c2da4,,-122.80416666699996,41.41944444400008,nifc_wildfire_incidents
59,10424780,,DEFAULT,nan,nan,firecode,nan,nan,NDNDC,nan,,,,,,,,,,,,M8CF,,1593750000000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,THUNDER BOOM,,WF,FI,nan,nan,nan,nan,{9BF9795B-A766-45A8-BE4F-B398A4F97210},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000072,nan,nan,,Dunn,NDNDC,38025,BIA,NDFBA,,BIA,Federal,,,,,nan,,NR16,BIA,NDFBA,US-ND,,,,,nan,2020-NDFBA-000072,No Decision,nan,,nan,1593803412567,1593817337397,0,,,{9BF9795B-A766-45A8-BE4F-B398A4F97210},1d3d5afa-fed1-4bec-893a-af82ef7c5e59,,-102.27527777799996,47.51861111100004,nifc_wildfire_incidents
60,7526391,,DEFAULT,nan,nan,wildcad,1.0,1.0,AZPDC,nan,,,,,,,,,Unknown,,,,,1578496856000,,nan,nan,nan,nan,nan,,,SWCC,nan,nan,nan,,,Getz Peak Piles,,RX,FI,35.11145,-113.8835,nan,nan,{85A80A68-C89F-43D1-BD60-70EAC601775D},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000016,nan,nan,,Mohave,AZPDC,04015,BLM,AZKFO,,,,,,,,nan,,SW02,BLM,AZCRD,US-AZ,,,,,nan,2020-AZCRD-000016,No Decision,nan,,nan,1578497659483,1609793070450,0,,,{85A80A68-C89F-43D1-BD60-70EAC601775D},560a5f76-d1b7-44c7-8589-6c13ae2f672a,,-113.88349999999996,35.11145000000005,nifc_wildfire_incidents
61,20631589,,DEFAULT,nan,nan,cfcad,nan,0.1,CARRCC,nan,,,,,,,,,Undetermined,,,,,1627171626000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,MELVIN,,WF,FI,33.670853,-117.20805,nan,nan,{B135E9FB-3C35-4F2B-91A8-A840BF0ED9E7},nan,0,0.0,0.0,0,0.0,0.0,nan,1,099273,nan,nan,,Riverside,CARRCC,06065,,,,Private,Private,,,,,nan,,SC08,CDF,CARRU,US-CA,,,,,nan,2021-CARRU-099273,No Decision,nan,,nan,1627172290017,1627174483063,0,,,{B135E9FB-3C35-4F2B-91A8-A840BF0ED9E7},c487a82b-5530-4689-804d-0b4f12271288,,-117.20804999999996,33.67085300000008,nifc_wildfire_incidents
62,842664,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,JWN7,,1436069520000,,nan,nan,nan,nan,nan,,,RMCC,nan,nan,nan,,,INDEPENDENCE,,WF,FI,nan,nan,nan,nan,{9B07A3C2-AABE-4405-9621-09803DB8F2B2},nan,0,1.0,0.0,0,0.0,0.0,nan,1,000085,nan,nan,,Sioux,,38085,,NDSRA,,BIA,Federal,,,,,nan,,,,NDSRA,US-ND,,,,,nan,2015-NDSRA-000085,No Decision,nan,,nan,1436120312540,1436120449507,0,,,{9B07A3C2-AABE-4405-9621-09803DB8F2B2},835dd1f4-421b-4761-9c41-cee7ba237fdc,,-100.92399999999998,46.04030000000006,nifc_wildfire_incidents
63,20243207,,DEFAULT,nan,nan,cfcad,nan,0.1,CAFKCC,nan,,,,,,,,,Undetermined,,,,,1625118544000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,WEST,,WF,FI,36.54502,-119.8269,nan,nan,{C2125961-4C92-4C6B-95DC-169F3BE9EB69},nan,0,0.0,0.0,0,0.0,0.0,nan,1,009916,nan,nan,,Fresno,CASICC,06019,,,,Private,Private,,,,,nan,,SC05,CDF,CAFKU,US-CA,,,,,nan,2021-CAFKU-009916,No Decision,nan,,nan,1625119103590,1625119409720,0,,,{C2125961-4C92-4C6B-95DC-169F3BE9EB69},7a754f1f-2de3-4d9c-bc10-5861208c327d,,-119.82689999999997,36.54502000000008,nifc_wildfire_incidents
64,23863762,,DEFAULT,nan,nan,cfcad,nan,0.01,CARRCC,nan,,,,,,,,,Undetermined,,,,,1664896218000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,PENNSYLVANIA AV /E 3RD ST,,WF,FI,33.924778,-116.966033,nan,nan,{3F8033B2-BEEB-49EC-B3D4-E41CF6F820D8},nan,0,0.0,0.0,0,0.0,0.0,nan,1,144812,nan,nan,,Riverside,CARRCC,06065,,,,Private,Private,,,,,nan,,SC08,CAL FIRE,CARRU,US-CA,,,,,nan,2022-CARRU-144812,No Decision,nan,,nan,1664896637577,1664896637577,0,,,{C3D221B1-85EA-4327-9C50-A41C0B8E29A0},1801cacf-5042-4018-9005-05175ca7b817,,-116.966033,33.924778,nifc_wildfire_incidents
65,7582376,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1579915779000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-026530,,WF,FI,34.77578,-118.58979,nan,nan,{606C209E-B51F-4DB2-A87B-085F47402B4E},nan,0,nan,nan,0,nan,nan,nan,1,026530,nan,nan,,Los Angeles,CALACC,06037,C&L,CALAC,,,,,,,,nan,,SC15,C&L,CALAC,US-CA,,,,,nan,2020-CALAC-026530,No Decision,nan,,nan,1579916076617,1579916076617,0,,,{606C209E-B51F-4DB2-A87B-085F47402B4E},520231c2-db6b-42eb-9e90-ff62265b54a3,,-118.58979,34.775780000000054,nifc_wildfire_incidents
66,20635990,,DEFAULT,nan,nan,lacocad,nan,0.01,CALACC,nan,,,,,,,,,Undetermined,,,,,1627193735000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-230184,,WF,FI,33.90015,-118.18697,nan,nan,{7BFF04AC-0108-4F9B-8435-AE0B5AC64DB9},nan,0,nan,nan,0,nan,nan,nan,1,230184,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2021-CALAC-230184,No Decision,nan,,nan,1627193869017,1627193869017,0,,,{7BFF04AC-0108-4F9B-8435-AE0B5AC64DB9},28120574-393b-42f5-965d-98ad67cbd515,,-118.18696999999996,33.90015000000005,nifc_wildfire_incidents
67,1065117,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,J4ZP,,1446589980000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,PINE CREEK # 19,,WF,FI,nan,nan,nan,nan,{50E98A90-C69E-41EC-93BD-715B819C351F},nan,0,0.0,0.0,0,0.0,0.0,nan,1,15-291,nan,nan,,Humboldt,,06023,,CANCA,,BIA,Federal,,,,,nan,,,,CAHIA,US-CA,,,,,nan,2015-CAHIA-15-291,No Decision,nan,,nan,1446591386183,1446591427317,0,,,{50E98A90-C69E-41EC-93BD-715B819C351F},4e23dab7-6470-4114-9d37-67070e4f253e,,-123.712,41.09920000000005,nifc_wildfire_incidents
